article_id,publication_datetime,publication_week,Headline,Outlet,Reporter,contributor_display_name,contributor_type,synthetic_author_flag,opinion_attribution,opinion_owner,opinion_owner_type,stance_owner_side,primary_voice_score,secondary_voice_score,mixed_voice_score,secondary_cue_count,primary_cue_count,mixed_cue_count,reported_actor_count,attribution_confidence,attribution_evidence,dominant_frame,cluster_display_name,stance_bucket,stance_score,mention_weight,Estimated Reach,Link,opinion_attribution_v2,opinion_attribution_label,is_actor_mediated,is_publication_owned,is_contested_or_multi_actor
484,2026-02-27,2026-02-23/2026-03-01,"Four years on from the Russian invasion of Ukraine, Killarney resident Natalya Krasnenkova shares her experience - Killarney Advertiser",Killarney Advertiser,,Aisling Kennedy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.3,7.4,5.2,4,0,7,2,medium,"secondary cues: \bstated\b, \bwelcomed\b | mixed cues: \bwhile\b, \bbut\b | actors: Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.8210507483086353,61931,https://killarneyadvertiser.ie/news/four-years-on-from-the-russian-invasion-of-ukraine-killarney-resident-natalya-krasnenkova-shares-her-experience,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
486,2026-02-27,2026-02-23/2026-03-01,Kerry Today - Neutrality,Kerry Today,,Daniel Hughes,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,move_away_or_align,2.1,0.0,0.0,0,0,0,0,high,,Other Neutrality Debate,Ukraine war and moral neutrality,Move away / stronger alignment,0.5,0.7586646162041771,83000,,publication_owned_opinion,Publication-owned opinion,False,True,False
487,2026-02-27,2026-02-23/2026-03-01,Letters to the Editor: There is no substitute for real on-campus college life,The Irish Examiner,,Maeve Kelly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,reform_redefine,2.5,4.7,4.6,2,1,10,1,low,"secondary cues: \bsays\b, \bsuggested\b | primary cues: \bwe must\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Government",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Reform / redefine neutrality,0.162,1.0323588861492043,409767,https://irishexaminer.com/opinion/yourview/arid-41800718.html,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
488,2026-02-27,2026-02-23/2026-03-01,Over €2K raised at Killarney premiere of Hind Rajab film - Killarney Advertiser,Killarney Advertiser,,Aisling Kennedy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,0.0,9.1,5.2,5,0,7,3,medium,"secondary cues: \bstated\b, \bwelcomed\b | mixed cues: \bwhile\b, \bbut\b | actors: Ukraine, Palestine, Gaza",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7464097711896684,61931,https://killarneyadvertiser.ie/news/over-e2k-raised-at-killarney-premiere-of-hind-rajab-film,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
489,2026-02-27,2026-02-23/2026-03-01,Top tips at McSweeney’s Cheltenham charity preview night - Killarney Advertiser,Killarney Advertiser,,Niamh Walsh,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.3,8.1,5.2,4,0,7,3,medium,"secondary cues: \bstated\b, \bwelcomed\b | mixed cues: \bwhile\b, \bbut\b | actors: Ukraine, Palestine, Gaza",Ukraine / Russia / Moral Responsibility,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.8210507483086353,61931,https://killarneyadvertiser.ie/news/top-tips-at-mcsweeneys-cheltenham-charity-preview-night,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
491,2026-02-27,2026-02-23/2026-03-01,Where is the Occupied Territories Bill? | Eolas Magazine,eolas Magazine,,Fiona Murray,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.3,6.8,5.2,2,0,4,8,medium,"secondary cues: \bsaid\b | mixed cues: \bhowever\b, \bbut\b | actors: Simon Harris, Fianna Fáil, Fine Gael, Government, Dáil",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.8208119134567192,61567,https://www.eolasmagazine.ie/where-is-the-occupied-territories-bill,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
492,2026-02-26,2026-02-23/2026-03-01,Galway Talks - Neutrality,Galway Talks,,Alan Brady,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.7,1.6,0,0,2,1,medium,mixed cues: \bwhile\b | actors: Government,Other Neutrality Debate,Triple Lock and UN mandate debate,Mixed / procedural / unclear,0.0,0.6806912322125866,65000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
493,2026-02-26,2026-02-23/2026-03-01,Galway Talks - Neutrality,Galway Talks,,Alan Brady,synthetic_demo_author,True,secondary_reported_opinion,NATO,reported_actor,mixed_or_unclear,1.3,3.7,0.0,1,0,0,1,high,secondary cues: \bsays\b | actors: NATO,Other Neutrality Debate,Triple Lock and UN mandate debate,Mixed / procedural / unclear,0.0,0.7487603554338453,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
494,2026-02-25,2026-02-23/2026-03-01,Hard Shoulder - Neutrality,Hard Shoulder,,Conor Ryan,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7114925937285427,150000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
495,2026-02-25,2026-02-23/2026-03-01,Hard Shoulder - Neutrality,Hard Shoulder,,Conor Ryan,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,0.0,0.8,0,0,1,0,high,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.782641853101397,150000,,publication_owned_opinion,Publication-owned opinion,False,True,False
496,2026-02-25,2026-02-23/2026-03-01,Liveline - Neutrality,Liveline,,Orla Gallagher,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,preserve_neutrality,0.0,0.7,0.8,0,0,1,1,low,mixed cues: \bbut\b | actors: Government,Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.7387032681336881,314000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
497,2026-02-25,2026-02-23/2026-03-01,Liveline - Neutrality,Liveline,,Orla Gallagher,synthetic_demo_author,True,secondary_reported_opinion,reported_actor_unclear,reported_actor,preserve_neutrality,0.0,2.0,1.6,2,0,2,0,medium,secondary cues: \bwelcomed\b | mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.667,0.7387032681336881,314000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
498,2026-02-25,2026-02-23/2026-03-01,Liveline - Neutrality,Liveline,,Orla Gallagher,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,4.0,2.4,4,0,3,0,medium,"secondary cues: \btold\b, \bwelcomed\b | mixed cues: \bbut\b",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.667,0.7387032681336881,314000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
499,2026-02-25,2026-02-23/2026-03-01,Morning Ireland - Neutrality,Morning Ireland,,Orla Gallagher,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.7,0.0,0,0,0,1,low,actors: NATO,Other Neutrality Debate,Shannon Airport and US military use,Mixed / procedural / unclear,0.0,0.7532447026168507,466000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
500,2026-02-25,2026-02-23/2026-03-01,Morning Ireland - Neutrality,Morning Ireland,,Orla Gallagher,synthetic_demo_author,True,secondary_reported_opinion,Government,reported_actor,mixed_or_unclear,0.0,3.7,0.8,1,0,1,1,high,secondary cues: \bmaintained\b | mixed cues: \bbut\b | actors: Government,Other Neutrality Debate,Shannon Airport and US military use,Mixed / procedural / unclear,0.0,0.7532447026168507,466000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
502,2026-02-25,2026-02-23/2026-03-01,The Last Word - Neutrality,The Last Word,,Kevin O'Brien,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,1.6,0,0,2,0,medium,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7194157845855474,186000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
503,2026-02-25,2026-02-23/2026-03-01,The Pat Kenny Show - Neutrality,The Pat Kenny Show,,Tom Keane,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.8,0,0,1,0,low,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7283409200325356,237000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
504,2026-02-25,2026-02-23/2026-03-01,Today With David McCullagh - Neutrality,Today With David McCullagh,,Roisin Farrell,synthetic_demo_author,True,secondary_reported_opinion,reported_actor_unclear,reported_actor,preserve_neutrality,0.0,4.0,1.6,4,0,2,0,high,"secondary cues: \btold\b, \bwelcomed\b | mixed cues: \bbut\b",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.667,0.9700957487421468,349000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
505,2026-02-25,2026-02-23/2026-03-01,Town Talk - Neutrality,Town Talk,,Roisin Farrell,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,mixed_or_unclear,0.0,5.4,2.0,2,0,0,2,high,"secondary cues: \bsaid\b, \bhe said\b | actors: Mary Lou McDonald, Sinn Féin",Other Neutrality Debate,Sinn Féin and government neutrality clash — Ukraine/political angle,Mixed / procedural / unclear,0.0,0.6806912322125866,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
507,2026-02-24,2026-02-23/2026-03-01,Galway Talks - Neutrality,Galway Talks,,Alan Brady,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,1.3,0.7,0.0,0,0,0,1,medium,actors: Ukraine,Other Neutrality Debate,Triple Lock and UN mandate debate,Mixed / procedural / unclear,0.0,0.7487603554338453,65000,,unclear_attribution,Unclear attribution,False,False,False
508,2026-02-24,2026-02-23/2026-03-01,Irish Examiner view: Gaps in security make for worrying reading,The Irish Examiner,,Fiona Murray,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,2.5,6.1,5.2,2,1,6,3,low,"secondary cues: \bsays\b, \bwelcomed\b | primary cues: \bthere is no doubt\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Government, Defence Forces, Russia",Defence Capability / Underinvestment,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0323588861492043,409767,https://irishexaminer.com/opinion/ourview/arid-41799020.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
509,2026-02-24,2026-02-23/2026-03-01,Midlands Today - Neutrality,Midlands Today,,James Buckley,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,preserve_neutrality,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.5,0.6883391462033385,80000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
510,2026-02-24,2026-02-23/2026-03-01,Morning Ireland - Neutrality,Morning Ireland,,Martin Casey,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,1.3,7.1,2.0,3,0,0,3,high,"secondary cues: \bsaid\b, \bsuggested\b, \bshe said\b | actors: Mary Lou McDonald, Sinn Féin, Ukraine",Other Neutrality Debate,Shannon Airport and US military use,Preserve / strengthen neutrality,-0.5,0.8285691728785358,466000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
511,2026-02-24,2026-02-23/2026-03-01,People Before Profit selects Denman Rooke to contest Galway West by-election | GalwayBayFM,Galway Bay FM,,Mark Duffy,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,preserve_neutrality,0.0,0.7,0.0,0,0,0,1,low,actors: People Before Profit,Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.75,0.7409128591441163,53345,https://www.galwaybayfm.ie/galway-bay-fm-news-desk/people-before-profit-selects-denman-rooke-to-contest-galway-west-by-election-214638,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
512,2026-02-24,2026-02-23/2026-03-01,RTE - Radio 1 - Neutrality,RTE - Radio 1,,Ronan Doyle,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,1.3,0.7,0.0,0,0,0,1,medium,actors: NATO,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0774036080855571,450000,,unclear_attribution,Unclear attribution,False,False,False
513,2026-02-24,2026-02-23/2026-03-01,RTE - Radio 1 - Neutrality,RTE - Radio 1,,Ronan Doyle,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,1.3,0.7,0.8,0,0,1,1,medium,mixed cues: \bbut\b | actors: Sinn Féin,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0774036080855571,450000,,unclear_attribution,Unclear attribution,False,False,False
514,2026-02-24,2026-02-23/2026-03-01,RTE - Radio 1 - Neutrality,RTE - Radio 1,,Cian O'Neill,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,reform_redefine,0.0,0.7,0.0,0,0,0,1,low,actors: NATO,NATO / EU Security Alignment,Ukraine war and moral neutrality,Reform / redefine neutrality,0.325,0.9794578255323246,450000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
516,2026-02-24,2026-02-23/2026-03-01,Town Talk - Neutrality,Town Talk,,Brian Connolly,synthetic_demo_author,True,unclear_attribution,unclear,unclear,preserve_neutrality,1.3,0.7,0.8,0,0,1,1,medium,mixed cues: \bbut\b | actors: Sinn Féin,Peacekeeping / Identity / Tradition,Sinn Féin and government neutrality clash — Ukraine/political angle,Preserve / strengthen neutrality,-0.8,0.7487603554338453,65000,,unclear_attribution,Unclear attribution,False,False,False
517,2026-02-23,2026-02-23/2026-03-01,Midlands Today - Neutrality,Midlands Today,,James Buckley,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Sinn Féin and government neutrality clash,Mixed / procedural / unclear,0.0,0.6883391462033385,80000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
518,2026-02-23,2026-02-23/2026-03-01,The Neil Prendeville Show - Neutrality,The Neil Prendeville Show,,Brian Connolly,synthetic_demo_author,True,secondary_reported_opinion,Defence Forces,reported_actor,mixed_or_unclear,1.3,4.7,0.0,2,0,0,1,high,secondary cues: \bsays\b | actors: Defence Forces,Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7581735069399196,82000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
519,2026-02-23,2026-02-23/2026-03-01,The Pat Kenny Show - Neutrality,The Pat Kenny Show,,Tom Keane,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,4.3,0.0,1.4,0,1,0,0,high,primary cues: \bireland should\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.8011750120357892,237000,,publication_owned_opinion,Publication-owned opinion,False,True,False
520,2026-02-22,2026-02-16/2026-02-22,Dundalk FM - Neutrality,Dundalk FM,,Mark Duffy,synthetic_demo_author,True,secondary_reported_opinion,reported_actor_unclear,reported_actor,mixed_or_unclear,0.0,3.0,0.0,3,0,0,0,high,secondary cues: \bstated\b,Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.6981912322125866,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
521,2026-02-22,2026-02-16/2026-02-22,Hard Shoulder - Neutrality,Hard Shoulder,,Conor Ryan,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,0.0,2.4,0,0,3,0,medium,"mixed cues: \bwhile\b, \bbut\b",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.782641853101397,150000,,publication_owned_opinion,Publication-owned opinion,False,True,False
